linux<><>2016/11/14(月) 11:14:22.33 ID:OMr4mKN2<> 話題にぴったりのスレッドがなかったのでたてました。 <br> <br> 今迄ずっとWindowをメインで使ってきましたが、Windows10になって不満を極度に感じるようになりました。 <br> かなりの頻度で再起動をともなう更新が強制され、その間PCの使用ができなくなるわけです。 <br> 大規模なアップデートの際には1時間程度使えないこともありました。 <br> また、再起動に際して待機中プログラムを勝手に終了され、許せない思いです。 <br> <br> 最近、Linuxデスクトップをメインで使うようになりました。 <br> やっと懐かしい感覚を得られるようになりました。自分でPCをコントロールできる感覚です。 <br> ずっとWindowsにその感覚を取り上げられていたわけです。 <br> <br> 今や必要なサービスはブラウザさえあればほとんど受けることができます。 <br> オフィスソフトもLibreOfficeという素晴らしいものがあります。 <br> もう普段のデスクトップ環境としてLinuxデスクトップを選んでも差し支えありません。 <br> <br> こういう気付きをみなさんで共有しましょう！ <>WindowsやめてLinuxデスクトップ！ [無断転載禁止]&#169;2ch.net 
linux<><>2016/11/14(月) 11:18:48.59 ID:OMr4mKN2<> CentOS 7（+ MATE）だけど、Chromeも、LibreOffice 5も導入できて使えた。 <br> Chromiumも導入して、Googleの複数のアカウントをそれぞれで使っている。 <br> <br> とても快適。 <>
linux<><>2016/11/14(月) 11:28:06.30 ID:OMr4mKN2<> 上記の環境で、後気付いた点↓ <br> <br> Wifiも問題なくつかえる。 <br> 日本語入力もok。 <br> スリープも出来る。 <br> メモリの使用量、CPUの使用率も低い。 <br> Gmailの反応がとても速くなった。 <br> システムの起動が早い。 <br> Windowsとのデュアルブートも可能（設定が必要） <>
linux<><>2016/11/14(月) 11:29:13.41 ID:OMr4mKN2<> ドライバ（PPDファイル）さえあればプリンタの導入も問題無。 <>
login:Penguin<>sage<>2016/11/21(月) 16:08:58.32 ID:oHaVxG2j<> あら、すまんね。 <br> <br> ユーザーディレクトリ全部消すんじゃなくて、~/.cache以下のそれっぽいディレクトリを削除して再起動してみ <>
113<>sage<>2016/11/21(月) 18:02:26.18 ID:t55L3l2c<> <a href="../test/read.cgi/linux/1479089662/126" rel="noopener noreferrer" target="_blank">&gt;&gt;126</a> <br> すみません。レスありがとうございます。 <br> <br> ~/.cacheを、別名に移動して、Firefoxを起動したんですが、ダメでした。 <br> （新しく、.cacheが作成された。） <br> <br> こうなったら、「遺伝子」を一つずつダウンさせて調べていくしかないです。 <>
113<>sage<>2016/11/21(月) 18:06:57.73 ID:t55L3l2c<> https://support.mozilla.org/ja/kb/websites-look-wrong-or-appear-differently <br> <br> このページを参考にして、FireFox側からキャッシュをクリアしたんですが、 <br> ダメでした。 <>
113<>sage<>2016/11/21(月) 18:10:51.88 ID:t55L3l2c<> file:///usr/share/doc/HTML/index.html <br> これもfirefoxで崩れている。 <br> <br> /homeのバックアップ取っておけばよかった。 <>
login:Penguin<>sage<>2016/11/21(月) 19:06:11.80 ID:fL0ehPPv<> メインのデスクトップ機はDebianなんだけど、最近ノートもDebianで所有しようか悩む・・・ <br> 低スペでも別に問題はないんだけど、なんとなくMacBookProくらいの性能にDebianインストールしたい欲求がーー <>
login:Penguin<>sage<>2016/11/22(火) 02:02:59.54 ID:R3NkSBxx<> 梅フォント使ってみた。 <br> 汚過ぎて使えない。なんか怪文書みたいになってしまった。 <>
login:Penguin<>sage<>2016/11/22(火) 12:58:59.69 ID:pLigXkpa<> <a href="../test/read.cgi/linux/1479089662/129" rel="noopener noreferrer" target="_blank">&gt;&gt;129</a>みたいな連投ガイジが多いからLinuxは永遠に流行らん <>
login:Penguin<>sage<>2016/11/22(火) 19:54:06.40 ID:aU6VLJxn<> <a href="../test/read.cgi/linux/1479089662/132" rel="noopener noreferrer" target="_blank">&gt;&gt;132</a> <br> 独り言はブログでおねがいします。 <>
login:Penguin<>sage<>2016/11/22(火) 20:00:39.01 ID:k5JLI9Uf<> <a href="../test/read.cgi/linux/1479089662/133" rel="noopener noreferrer" target="_blank">&gt;&gt;133</a> <br> 死ねカス <>
login:Penguin<>sage<>2016/11/23(水) 00:02:08.22 ID:huPWdf/P<> <a href="../test/read.cgi/linux/1479089662/134" rel="noopener noreferrer" target="_blank">&gt;&gt;134</a> <br> こわ <>
login:Penguin<>sage<>2016/11/23(水) 00:47:05.46 ID:GGYmr9TT<> Windowsの人ってどうしてこんななのかね <>
login:Penguin<>sage<>2016/11/23(水) 01:05:59.69 ID:VbB02ubD<> <a href="../test/read.cgi/linux/1479089662/134" rel="noopener noreferrer" target="_blank">&gt;&gt;134</a> <br> 環境が性格に影響を与えるのだとすると、 <br> windowsの自分勝手さなどが感染っちゃったのだと思う <br> そう考えると今からでもwindowsをやめてLinuxの世界に入っても遅くない <br> 大丈夫、きっと治るよっ！ <>
login:Penguin<>sage<>2016/11/23(水) 07:33:43.82 ID:3CkWqesJ<> <a href="../test/read.cgi/linux/1479089662/137" rel="noopener noreferrer" target="_blank">&gt;&gt;137</a> <br> <br> たまに全方位にケンカ売るLinuxユーザーもいるけどそういう輩はどうなんだよ。 <>
login:Penguin<>sage<>2016/11/23(水) 20:27:04.75 ID:y1EFY1Vf<> <a href="../test/read.cgi/linux/1479089662/138" rel="noopener noreferrer" target="_blank">&gt;&gt;138</a> <br> その人個人の問題 <>
login:Penguin<>sage<>2016/11/24(木) 00:15:09.20 ID:69DINiwk<> <a href="../test/read.cgi/linux/1479089662/139" rel="noopener noreferrer" target="_blank">&gt;&gt;139</a> <br> それ。 <>
login:Penguin<>sage<>2016/11/24(木) 00:36:21.34 ID:yEfmEBc9<> <a href="../test/read.cgi/linux/1479089662/138" rel="noopener noreferrer" target="_blank">&gt;&gt;138</a> <br> 治るまでにはタイムラグがある <br> 仮に君が今日Linuxにしたとして明日には治りますか？ <br> そうはならない、つまりこういうことはある程度時間がかかる <br> どのくらいかかるかは個人差でごく稀に治らない者もいる <br> でも大丈夫、君は治るタイプに見えるから <>
login:Penguin<>sage<>2016/11/24(木) 03:21:10.18 ID:KfKIsjBc<> 俺はそういう人に合ったことない <br> 類は友を呼ぶとか他人は自分を映す鏡という言葉もあるから <br> <a href="../test/read.cgi/linux/1479089662/138" rel="noopener noreferrer" target="_blank">&gt;&gt;138</a>に問題があるかもね <>
login:Penguin<>sage<>2016/11/24(木) 04:40:12.26 ID:XYNTkWA7<> この板に腐るほどいるだろ <br> Linux以外のOSに全方位で攻撃仕掛ける戦士気質のアホがさあ <br> WindowsやMacOSのみならずBSDまで敵視して殲滅しようとストラグルしてんのしょっちゅう見るぞ <>
login:Penguin<>sage<>2016/11/24(木) 05:46:07.47 ID:X4Y6jzJ1<> <a href="../test/read.cgi/linux/1479089662/143" rel="noopener noreferrer" target="_blank">&gt;&gt;143</a> <br> それっておまいみたいな執念深い性格の奴だな。 <>
login:Penguin<>sage<>2016/11/24(木) 05:53:22.65 ID:1VDThjBR<> <a href="../test/read.cgi/linux/1479089662/143" rel="noopener noreferrer" target="_blank">&gt;&gt;143</a> <br> ハハハ <br> マンガの見すぎ <br> ハハハ <>
login:Penguin<>sage<>2016/11/25(金) 01:26:53.29 ID:gXoTAwjd<> CDのリッピングソフトウェア（MP3に変換できるもの）って何か良いものってありますか？ <br> k3bなんてどうなんでしょうか。 <>
login:Penguin<>sage<>2016/11/25(金) 02:02:58.35 ID:yL6YUuug<> 普通にRhythmboxつかってる <br> 楽曲情報がMusicBrainzだから統一されてて気に入ってるわ <br> HDD有り余ってるからflacでやってるけど <>
login:Penguin<>sage<>2016/11/25(金) 05:02:01.81 ID:Ys281h1i<> <a href="../test/read.cgi/linux/1479089662/146" rel="noopener noreferrer" target="_blank">&gt;&gt;146</a> <br> gomeならasunderが使いやすいよ <br> lameで高ビットレートでエンコードできるしcddbもfreedbが使えるから曲名も反映しやすい <br> 超おすすめ <>
login:Penguin<>sage<>2016/11/25(金) 07:17:50.74 ID:DKvrSTOF<> 曲名判定の観点から言えばwineでmedia goもありっちゃあり <>
login:Penguin<>sage<>2016/11/25(金) 07:43:14.40 ID:TVlLJQwB<> Linuxだと殆どFreeDB系でGracenote使ってるソフトは無いっけ？ <>
login:Penguin<>sage<>2016/11/25(金) 08:02:06.52 ID:Ys281h1i<> <a href="../test/read.cgi/linux/1479089662/150" rel="noopener noreferrer" target="_blank">&gt;&gt;150</a> <br> いやほとんどがmusicbrainsだったと思ったな <br> その点freedb使えるasunderのほうが使いやすいな自分は <br> まあいざとなったら自分でタイトルを打ち込めばいいだけなんだけどね <>
login:Penguin<>sage<>2016/11/25(金) 08:05:13.40 ID:Ys281h1i<> <a href="../test/read.cgi/linux/1479089662/150" rel="noopener noreferrer" target="_blank">&gt;&gt;150</a> <br> gracenoteって使ったことないけど良いの？ <>
login:Penguin<>sage<>2016/11/25(金) 08:25:04.31 ID:Ys281h1i<> <a href="../test/read.cgi/linux/1479089662/150" rel="noopener noreferrer" target="_blank">&gt;&gt;150</a> <br> 自己解決 <br> gracenoteってiTuneのなんだね <br> そりゃ性能面は抜群だわ <>
login:Penguin<>sage<>2016/11/25(金) 08:36:27.39 ID:TVlLJQwB<> <a href="../test/read.cgi/linux/1479089662/152" rel="noopener noreferrer" target="_blank">&gt;&gt;152</a> <br> いや俺はFreeDB派だけどね <br> Gracenoteも変なタイトル付くことあるし <>
login:Penguin<>sage<>2016/11/25(金) 10:13:28.39 ID:gXoTAwjd<> k3bなら、freedbも、musicbrainも両方使えるようです。 <br> チックボックスが二つともONになっていた。 <br> <br> <br> <a href="../test/read.cgi/linux/1479089662/147" rel="noopener noreferrer" target="_blank">&gt;&gt;147</a> <br> 標準で入っているんですね。言われてみなければわからなかった。 <br> 一度使ってみます。エンコードで、flac mp3 mp4コンテナに対応しているようですね。 <br> mp3は追加ダウンロードが必要だと表示されました。 <br> <br> <a href="../test/read.cgi/linux/1479089662/148" rel="noopener noreferrer" target="_blank">&gt;&gt;148</a> <br> ググってみると多くで使用されているみたいだから、一度インストールして使ってみたいです。 <br> <br> <br> エンコーダーの性能は、どれも変わらないのだろうか。 <br> wma、aacはまあ使えないんだろうな。 <br> <br> <br> <a href="../test/read.cgi/linux/1479089662/149" rel="noopener noreferrer" target="_blank">&gt;&gt;149</a> <br> なるほど、wineでwindows向けのリッピングソフトウェアを使うわけですね。 <br> 以前に使っていたことがある、aacエンコードにも対応していたフリーのソフトがあったんだけど、（ituneではない） <br> これが使えたらいいなあ。 <>
login:Penguin<>sage<>2016/11/25(金) 12:28:33.78 ID:pKQTGzAs<> k3bってKDE依存だろ <br> gnome系なのかKDE系なのかその他なのかはわかってないとコケるぞ <>
login:Penguin<>sage<>2016/11/25(金) 15:16:11.45 ID:WR3wrBwr<> winは8から怪しかったが10はマジゴミやね <br> 何を毎回送信してんねんあのOSは… <br> 久々linuxデスクトップ帰ろうかな <>
login:Penguin<>sage<>2016/11/25(金) 15:42:26.64 ID:cL3XD0xl<> ぷ！糞ドザ工作カキコ乙w <br> アフォドザのカキコだってことはバレバレだよ。ぷっ！ <br> <br> そもそもLinux板に何しに来てるの？ <br> おもいっきり場違いなんですけど。 <br> 臭いから来なくていいよ。 <br> 神の掲示板が穢れちまうよ。 <br> <br> Linuxユーザは理想的人格者なんだよボケ <br> Linux＝人格が高潔な人間用OS <br> Linuxユーザは世を統べる選ばれた人種。 <br> 人類を善導出来るのはオレラだけ。 <br> <br> お前等生まれ卑しき下賤の者は、場末の安酒場でホッピーでも喰らって死んどけやw <br> <br> Linuxユーザは「ネットの王」Linux＝「神の栄光」Linux＝「高貴なものの証」 <br> Linuxを使いこなせる者は選ばれた民。Linuxユーザはいずれ世界を征す。 <br> 約束の日、約束の場所に導かれるのは我らLinuxユーザだけ。 <br> <br> Linuxユーザは心が美しいぞ。 <br> Linuxを使用する者＝天使。 <br> Linuxユーザ＝神の使い。 <br> 人類の高尚な文化の担い手であるから日本の法律などに従う必要はない。その権限を要求する <>
login:Penguin<>sage<>2016/11/25(金) 18:37:20.55 ID:gXoTAwjd<> <a href="../test/read.cgi/linux/1479089662/156" rel="noopener noreferrer" target="_blank">&gt;&gt;156</a> <br> なので、依存関係で、たらふくインストールされてしまいました。 <br> 150MBくらいダウンロードしたかな。 <br> <br> エラー音も、ピアノみたいなもの悲しい音がなります。 <br> MP3のエンコーダは別途必要らしいので、 <br> もうそのうちアンインストールします。 <>
login:Penguin<>sage<>2016/11/26(土) 14:01:46.87 ID:ST8Mn7Rx<> Linux使っているから偉いんじゃないよ <br> Windowsは勝手な動作が酷いから懸命な選択をしただけだよ <br> でもそれは大きな一歩になる <>
login:Penguin<>sage<>2016/11/27(日) 23:52:19.27 ID:tPj3cF4D<> あの、LinuxってどうしてexFATが標準で使えないんでしょう。 <br> それに、ntfsの場合と違って、ファイルシステムの導入がかなり面倒くさくないですか？ <br> exFATは大容量のフラッシュメモリなら標準フォーマットになっているのに、 <br> Linuxが標準でサポートしないのは違和感がある。 <>
login:Penguin<>sage<>2016/11/28(月) 00:00:49.07 ID:9UGN9eQw<> MSが特許で縛るから仕方ないね <>
login:Penguin<>sage<>2016/11/28(月) 00:12:37.79 ID:r+2hT1WS<> <a href="../test/read.cgi/linux/1479089662/162" rel="noopener noreferrer" target="_blank">&gt;&gt;162</a> <br> だからMSきらい <>
login:Penguin<>sage<>2016/11/28(月) 01:16:00.70 ID:FaLz2w+H<> 商売のやり方としてはごく普通だけどな <>
login:Penguin<>sage<>2016/11/28(月) 08:00:23.39 ID:4n6hJy20<> だからこそMSからの脱却は重要なのだ <>
login:Penguin<>sage<>2016/12/02(金) 16:00:40.33 ID:hyNltsqM<> ずっとLinuxデスクトップだけど、全然こまらないな <br> ブラウザしか使わないから当然か <>
login:Penguin<>sage<>2016/12/02(金) 16:56:39.25 ID:R9gi8UnW<> JDも快適だしlinuxネイティブなソフトも想像以上に出来が良いものばかりでめちゃ気に入ってる <br> もうWindowsに戻る気は無いね <>
login:Penguin<>sage<>2016/12/02(金) 18:45:23.72 ID:wZv38xLG<> ワークスペースを活用するようになったらウィンドウ最小化とタスクバーが必要なくなった <br> タスクバーからウィンドウ探す動作がないって凄く楽だわ <>
login:Penguin<>sage<>2016/12/02(金) 22:45:05.20 ID:ykTiKtLZ<> thinkpadのバッテリのしきい値の設定してくれるdkmsが、 <br> カーネル変わる度に入れ直しが必要でめんどいくらいかな、不満は <>
login:Penguin<>sage<>2016/12/04(日) 02:04:07.09 ID:GgJ5K/8F<> <a href="../test/read.cgi/linux/1479089662/167" rel="noopener noreferrer" target="_blank">&gt;&gt;167</a> <br> JDって？ 女子大生ってのはなしで。 <>
login:Penguin<>sage<>2016/12/04(日) 02:08:29.36 ID:GgJ5K/8F<> ずっとLCDのライトの調整ができないんだけど、良い方法ってある？ <br> <br> acerのセレロン2コアノートPC <br> <br> キーボードに表記されてあるファンクションキーには反応して、 <br> 画面にはライト輝度のバーが表示されて量を示すバーが左右に動く。 <br> しかし実際に明るさが変わらない。 <br> 再起動しても変化なし。ヂュアルブートしているWindows10なら同じ方法で明さが変えられる。 <br> これができたら目が楽になっていんだけどなあ。 <>
login:Penguin<>sage<>2016/12/04(日) 02:09:00.77 ID:GgJ5K/8F<> <a href="../test/read.cgi/linux/1479089662/171" rel="noopener noreferrer" target="_blank">&gt;&gt;171</a> <br> CentOS 7を使っています。 <>
login:Penguin<>sage<>2016/12/04(日) 04:27:39.30 ID:crHa474j<> <a href="../test/read.cgi/linux/1479089662/170" rel="noopener noreferrer" target="_blank">&gt;&gt;170</a> <br> よくお分かりで <>
login:Penguin<>sage<>2016/12/04(日) 11:03:29.38 ID:55m16RF2<> <a href="../test/read.cgi/linux/1479089662/171" rel="noopener noreferrer" target="_blank">&gt;&gt;171</a> <br> BeanLinuxを使ってた時 <br> xbrightness-rgbgammaで <br> ソフト的に暗く出来たよ <>
login:Penguin<>sage<>2016/12/04(日) 14:43:32.67 ID:GgJ5K/8F<> <a href="../test/read.cgi/linux/1479089662/174" rel="noopener noreferrer" target="_blank">&gt;&gt;174</a> <br> xbacklight をつかってみたんですけど、なぜか無反応でした。 <br> 教えてもらったソフトウェア的な変更ツールをためしたいと思います。 <>
login:Penguin<>sage<>2016/12/04(日) 22:35:21.07 ID:Qsgqn7SH<> <a href="../test/read.cgi/linux/1479089662/171" rel="noopener noreferrer" target="_blank">&gt;&gt;171</a> <br> https://wiki.archlinuxjp.org/index.php/%E3%83%90%E3%83%83%E3%82%AF%E3%83%A9%E3%82%A4%E3%83%88 <>
login:Penguin<>sage<>2016/12/04(日) 23:28:02.48 ID:vz2Kd9Z7<> archのwiki、めっちゃ充実してるよな <br> debianとかubuntuよりプロジェクトの規模は小さいはずなのにどうやってるんやろ <>
login:Penguin<>sage<>2016/12/05(月) 00:55:06.45 ID:N9foFwGz<> <a href="../test/read.cgi/linux/1479089662/176" rel="noopener noreferrer" target="_blank">&gt;&gt;176</a> <br> ありがとうございます！教えてもらったページの記述に従うと、次の方法でバックライトの輝度調整に反応しました。 <br> <br> とすると、直ちに光量が少なくなりました。 <br> しばらくずっと眩しかったんですが、これで使い易くなりました。 <br> <br> コマンドをかきたいんですが、なぜかNGワード規制にひっかかってしまいます。 <br> acpi_video0でなく、intel_backlightディレクトリ以下の、brightnessに書き込むことで、直ちに変化しました。 <br> <br> ありがとうございます。 <>
login:Penguin<>sage<>2016/12/05(月) 04:56:38.25 ID:R9yy13UK<> <a href="../test/read.cgi/linux/1479089662/177" rel="noopener noreferrer" target="_blank">&gt;&gt;177</a> <br> コミュニティの人が優秀ってのはもちろんだけど <br> バニラ至上主義だからディストリビューション特有の問題が発生せず <br> 情報が集まりやすいってのもあるかも <>
login:Penguin<>sage<>2016/12/05(月) 06:29:22.01 ID:FGzClab2<> <a href="../test/read.cgi/linux/1479089662/179" rel="noopener noreferrer" target="_blank">&gt;&gt;179</a> <br> パッチが少ないとか関係なく情報はアップストリームに集まると思うんだけど、そこからarch wikiにただコピペしてるわけじゃないよね <br> 設定例や翻訳まで充実してるし。 <br> <br> 開発者はwikiを書かなきゃいけない、みたいな雰囲気があるのかね。 <>
login:Penguin<>sage<>2016/12/05(月) 11:41:41.07 ID:xX28PRrM<> 他のディストリビューション使ってても役に立ちまくりのarch wiki <br> ありがたい(´・ω・`) <>
login:Penguin<>sage<>2016/12/06(火) 08:22:57.53 ID:aGjNti5d<> Mint18使ってるがよくUbuntuのフォーラム参考にさせてもらってるよ <>
login:Penguin<>sage<>2016/12/06(火) 10:32:34.07 ID:2eocXDQF<> <a href="../test/read.cgi/linux/1479089662/18" rel="noopener noreferrer" target="_blank">&gt;&gt;18</a> <br> 遅レスだが、これは思った！ <br> 俺はフォントとか詳しくないんだけど、ど素人が見て「キレーだなぁ」ってすごいと思う。 <>
login:Penguin<>sage<>2016/12/06(火) 15:32:13.86 ID:299tkbeQ<> <a href="../test/read.cgi/linux/1479089662/183" rel="noopener noreferrer" target="_blank">&gt;&gt;183</a> <br> それなにフォントなんだろう。 <br> 全てのディス鳥で共通なのかな。 <>
login:Penguin<>sage<>2016/12/06(火) 18:51:00.11 ID:MwTYFFPG<> フォントなんて他のOSでも入れれば一緒なんだがな <>
login:Penguin<>sage<>2016/12/06(火) 21:16:49.86 ID:pHKQ7ZZL<> <a href="../test/read.cgi/linux/1479089662/184" rel="noopener noreferrer" target="_blank">&gt;&gt;184</a> <br> 最近の日本語フォントはだいたいTakaoフォントなんじゃね <br> 今後はNoto Sans CJKに替わっていくのかもしれんが <br> <br> <a href="../test/read.cgi/linux/1479089662/39" rel="noopener noreferrer" target="_blank">&gt;&gt;39</a> <br> <a href="../test/read.cgi/linux/1479089662/59" rel="noopener noreferrer" target="_blank">&gt;&gt;59</a> <br> Ubuntuだと、 <br> <br> &lt;alias&gt; <br> &lt;family&gt;MS PGothic&lt;/family&gt; <br> &lt;accept&gt; <br> &lt;family&gt;IPAMonaPGothic&lt;/family&gt; <br> &lt;family&gt;TakaoPGothic&lt;/family&gt; <br> &lt;family&gt;IPAPGothic&lt;/family&gt; <br> &lt;family&gt;VL PGothic&lt;/family&gt; <br> &lt;family&gt;Sazanami Gothic&lt;/family&gt; <br> &lt;family&gt;Kochi Gothic&lt;/family&gt; <br> &lt;/accept&gt; <br> &lt;/alias&gt; <br> <br> って置換設定になってるんで、MS Pゴシックに関しては、 <br> IPAモナーフォントを入れていればある程度互換性は保たれるかと。 <br> ただ、MSゴシックやMS明朝は、 <br> &lt;family&gt;MS Mincho&lt;/family&gt; <br> &lt;accept&gt; <br> &lt;family&gt;TakaoMincho&lt;/family&gt; <br> &lt;family&gt;IPAMincho&lt;/family&gt; <br> &lt;family&gt;IPAMonaMincho&lt;/family&gt; <br> <br> って感じでTakaoフォントが優先されてるんで、 <br> IPAモナーを入れていても互換性は低めっぽい。 <>
login:Penguin<>sage<>2016/12/06(火) 21:21:43.82 ID:pHKQ7ZZL<> MS OfficeでもLibreOfficeでもフォントを埋め込めば、 <br> 他の環境でも表示ズレは防げるかもだけど、 <br> 埋め込む一手間が面倒だし、 <br> フォント埋め込むとファイルサイズが増えるしねぇ… <>
login:Penguin<>sage<>2016/12/07(水) 02:12:55.90 ID:sbn3+AqV<> 一番簡単なのは、MSフォントを導入することだが、 <br> もしもまともに購入するとOS本体よりも高額になってしまうという。 <>
login:Penguin<>sage<>2016/12/08(木) 20:06:01.29 ID:jy3+n5W1<> フォントの違いによるところもあるかもしれないけど基本的にはアプリケーションの作りによる <br> Windows版もLinux版も見た目は同じものもある <br> WindowsではGDIを使うアプリが多いから印象が違うんだろうな <>
login:Penguin<>sage<>2016/12/09(金) 00:58:39.50 ID:ce84DhKn<> chromeって、常時かってに周りの音を録音して転送しているって本当ですか？ <br> Linux版でもそうなっているんでしょうか。 <>
login:Penguin<><>2016/12/09(金) 01:19:40.74 ID:khY95B7f<> <a href="../test/read.cgi/linux/1479089662/190" rel="noopener noreferrer" target="_blank">&gt;&gt;190</a> <br> お前は電波で監視されている <>
login:Penguin<>sage<>2016/12/09(金) 03:14:11.51 ID:r2vXKVOX<> ビッグブラジャー！ <>
login:Penguin<>sage<>2016/12/09(金) 04:01:49.99 ID:ce84DhKn<> <a href="../test/read.cgi/linux/1479089662/191" rel="noopener noreferrer" target="_blank">&gt;&gt;191</a> <br> おまえこそ、chromeに監視されている <br> <br> ”chrome 録音” でぐぐってみな。 <>
login:Penguin<><>2016/12/09(金) 05:38:37.09 ID:HWGOPmJg<> 　 <br> Samsungの製品で言われていたね　Samsung自体も認めていて <br> 批判を受けて「デフォルトでは盗聴はしない設定にした」 <br> と言ってるね　日本では報道されたのかな？ <>
login:Penguin<>sage<>2016/12/09(金) 06:36:35.25 ID:ff1APA+4<> <a href="../test/read.cgi/linux/1479089662/193" rel="noopener noreferrer" target="_blank">&gt;&gt;193</a> <br> 何を今更（笑） <br> グーグルなんかクッキーを使ってあなたへのおすすめを提案してくるよ。 <>
login:Penguin<>sage<>2016/12/09(金) 07:10:40.62 ID:ORkpg5ul<> コルタナは更に進化している <>
login:Penguin<>sage<>2016/12/09(金) 16:42:06.83 ID:ce84DhKn<> <a href="../test/read.cgi/linux/1479089662/195" rel="noopener noreferrer" target="_blank">&gt;&gt;195</a> <br> へたに他人にブラウザさえつかわせられなくなった。 <br> ipにバインドされた場合には、wifiにすら接続させられなくなるな。 <>
login:Penguin<>sage<>2016/12/09(金) 16:43:46.69 ID:ce84DhKn<> <a href="../test/read.cgi/linux/1479089662/194" rel="noopener noreferrer" target="_blank">&gt;&gt;194</a> <br> そういう報道は聞いたことがない。狭いネットニュースでの話題に留まったと思う。 <br> ITの世界に対する報道は微温い気がする。 <>
login:Penguin<>sage<>2016/12/09(金) 17:04:20.60 ID:ISLC5qjD<> CookieなんてThirdPartyは拒否　訪問した所はBrowser終了時消去 <br> 文句言って来たらその時だけ許諾 <br> javascriptも文句言って来たらその時だけ許諾 ですお(^_^) <>
login:Penguin<>sage<>2016/12/09(金) 20:42:30.82 ID:5y89tkvT<> 文句をいえば許諾するなら、最初からオール許可でも同じことｗ <>
login:Penguin<>sage<>2016/12/10(土) 00:48:53.34 ID:6oEjOXEB<> <a href="../test/read.cgi/linux/1479089662/199-200" rel="noopener noreferrer" target="_blank">&gt;&gt;199-200</a> <br> (^_^) ｗ <br> 楽しそう。 <>
login:Penguin<>sage<>2016/12/10(土) 03:18:08.91 ID:6oEjOXEB<> windows10また勝手に更新して再起動しやがった！！ <br> 長い時間かけてデータ処理した結果が保存前にふっとんだ。またやりなおし。 <br> おれのマシンはMSにのっとられたようなものだ。 <>
login:Penguin<>sage<>2016/12/10(土) 03:28:37.61 ID:6oEjOXEB<> 対策になる情報を貼っておく <br> <br> http://hapisupu.com/2015/10/windows-10-windows-update-after-reboot-setting/ <>
login:Penguin<>sage<>2016/12/10(土) 07:17:41.48 ID:7BymfmdB<> 一方、万年Windowsユーザーはpro版を買った。 <>
login:Penguin<>sage<>2016/12/10(土) 11:54:13.58 ID:T/CCJICU<> <a href="../test/read.cgi/linux/1479089662/200" rel="noopener noreferrer" target="_blank">&gt;&gt;200</a> <br> 開くだけ開いてイラない内容と判断ならor文字だけ <br> 読めれば十分なら 許諾もしないで閉じる とかです <br> <br> IPをアカ無しで遊んだ以降はWin10触ってないんだけど <br> home版の矯正updateを止めるレジ弄りあったと思うんだけど <br> 無効にされたのかな？ それすらも知らんわ ┐（´～｀）┌ <>
login:Penguin<>sage<>2016/12/10(土) 23:50:05.98 ID:6oEjOXEB<> <a href="../test/read.cgi/linux/1479089662/204" rel="noopener noreferrer" target="_blank">&gt;&gt;204</a> <br> プロ版でもupdateの無効制御はできないよ。 <>
login:Penguin<>sage<>2016/12/11(日) 10:09:46.93 ID:UqS0gYG4<> 標準ユーザーでどうぞ <>
login:Penguin<>sage<>2016/12/11(日) 21:56:11.94 ID:n4YplQ8Y<> <a href="../test/read.cgi/linux/1479089662/207" rel="noopener noreferrer" target="_blank">&gt;&gt;207</a> <br> 標準ユーザーなら勝手に再起動されないの？ <>
login:Penguin<>sage<>2016/12/16(金) 02:11:04.81 ID:NsK0S9gh<> <a href="../test/read.cgi/linux/1479089662/199" rel="noopener noreferrer" target="_blank">&gt;&gt;199</a> <br> 俺もこれ <br> 一部クッキーはホワイトリスト化してたまにしか削除されないようにしてる <>
login:Penguin<>sage<>2016/12/16(金) 07:35:16.55 ID:30homzeq<> <a href="../test/read.cgi/linux/1479089662/205" rel="noopener noreferrer" target="_blank">&gt;&gt;205</a> <br> 失礼つかまつった。 <br> ダメダメって言って結局ヤラせるなら、最初からヤラせたらどう？ <br> って、そう思っただけですわｗ <>
login:Penguin<>sage<>2016/12/16(金) 15:50:03.85 ID:1S1xJsnW<> <a href="../test/read.cgi/linux/1479089662/202" rel="noopener noreferrer" target="_blank">&gt;&gt;202</a> <br> お前は間違っている！ <br> 「のっとられたようなものだ」じゃなくて乗っ取られてるんだよ。 <>
205<>sage<>2016/12/16(金) 19:34:10.86 ID:Rl1qgP8w<> <a href="../test/read.cgi/linux/1479089662/210" rel="noopener noreferrer" target="_blank">&gt;&gt;210</a> <br> (アンタも好きネっ～) &amp; スレ保守乙であります <br> <br> 私がLinuxに違和感なく入れたのは <br> DOS時代のソフト特に欧米モノによくあった <br> メニュー形式がGNOME-2に近かったお陰かもと思います <br> WinやMacから入った世代の方はまた違うかもですね～ <br> 全部使えて臨機応変が出来るほうがいいですよね～ <br> (私はMac環境ないけど) <>
login:Penguin<><>2016/12/16(金) 21:36:51.38 ID:99RZa7X3<> Windows 10 Anniversary Updateで搭載した「Bash」を使ってみた! <br> http://pc.watch.impress.co.jp/docs/column/nishikawa/1017333.html <>
